EVTOPTA44643;Support Carlos Antonio Lópe.z;;;;;;;;;;;x
EVTOPTB44643;Go with someone else.;;;;;;;;;;;x
build_humaita_title;Build Humaitá Fortress;;;;;;;;;;;x
build_humaita_desc;The easiest way for an invading army to reach our capital of Asunción is via the mouth of the River Paraguay, located between the border of Southern Paraguay and Corrientes. By constructing a fortress without equal at Humaitá we can secure our southern flank and deter any would be attackers from invading us.;;;;;;;;;;;x
EVTNAME37703;The First Carlist War;;;;;;;;;;;;;
EVTDESC37703;The death of King Ferdinand in 1833 and the ascension of young Isabela (only three years old at the time) to the throne of Spain sparked a revolt by supporters of the King's brother, the Infante Carlos. He intends to depose Isabela and establish a separate branch of the Bourbon family, as well as restore the Spanish Empire to its traditional glory -- something liberals say simply cannot be done.;;;;;;;;;;;;;
EVTOPTA37703;Carlos will bring Spain to ruin!;;;;;;;;;;;;;
EVTOPTB37703;Put him on the throne!;;;;;;;;;;;;;
EVTNAME37711;Chincha Islands War;;;;;;;;;;;x
EVTDESC37711;An incident recently took place at the Talambó hacienda, in Lambayeque, Peru. The details are fragmentary, but the episode involved a fight that broke out between two Spanish residents and 40 local citizens in which one Spaniard died. This could serve as a convenient cassus belli for an intervention in our former colony.;;;;;;;;;;;x
EVTOPTA37711;Seize the Chincha Islands from Peru.;;;;;;;;;;;x
EVTOPTB37711;Force them to pay reparations.;;;;;;;;;;;x
EVTOPTC37711;Do nothing.;;;;;;;;;;;x
EVTNAME37712;Chincha Islands War;;;;;;;;;;;x
EVTDESC37712;An incident recently took place at the Talambó hacienda, in Lambayeque, Peru. The details are fragmentary, but the episode involved a fight that broke out between two Spanish residents and 40 local citizens in which one Spaniard died. The Spaniards have used this as a pretext for an intervention in Peru.;;;;;;;;;;;x
EVTOPTA37712;We will never again submit to the Spanish!;;;;;;;;;;;x
EVTNAME44644;The Federal War;;;;;;;;;;;x
EVTDESC44644;The conservative general Julián Castro has recently staged a coup d'état and expelled all the traditional oligarchial caudillos from the government. Under the leadership of Ezequiel Zamora, the ousted caudillos have formed the anti-Castro Federalist Party and seek to regain control of the presidency.;;;;;;;;;;;x
EVTOPTA44644;Support Julián Castro.;;;;;;;;;;;x
EVTOPTB44644;Support Ezequiel Zamora.;;;;;;;;;;;x
EVTNAME44645;Carta de la Esclavitud;;;;;;;;;;;x
EVTDESC44645;The caudillo Juan José Flores has served two terms as President of Ecuador, and is trying to rewrite the constitution to allow himself to become dictator for life. A rebellion led by Vicente Rocafuerte seeks to depose him and return Ecuador to nominal democratic rule.;;;;;;;;;;;x
EVTOPTA44645;Support Juan José Flores.;;;;;;;;;;;x
EVTOPTB44645;Support Vicente Rocafuerte.;;;;;;;;;;;x
EVTNAME44646;Colombian Civil War;;;;;;;;;;;x
EVTDESC44646;Congress has awarded to the president the power to remove the governors of the member states, and it created a second law that allowed the president direct control of the resources and governments of the member states through the creation of a number of administrative departments. Among many angered by these laws was respected and popular politician, leader of the Liberal Party, Tomás Cipriano de Mosquera, who denounced the laws as unconstitutional and rallied Liberal support. On May 8, 1860, the newly appointed Supreme Director of War Mosquera declared the Sovereign State of Cauca a separate nation and civil war broke out.;;;;;;;;;;;x
EVTOPTA44646;Support the Granadine Confederation.;;;;;;;;;;;x
EVTOPTB44646;Support the Federalists.;;;;;;;;;;;x
EVTNAME44647;Dominican Independence Movement;;;;;;;;;;;x
EVTDESC44647;Though initially welcomed as liberators from the Spaniards in 1822, the Haitians' rule in Santo Domingo has since grown to be wildly unpopular. The cultural, linguistic, and racial divide between French Hispaniola and Spanish Hispaniola proved too be irreconcilable, and in 1844 the Dominican Republic declared its independence from Haiti.;;;;;;;;;;;x
EVTOPTA44647;Continue as Haiti.;;;;;;;;;;;x
EVTOPTB44647;Continue as Dominican Republic.;;;;;;;;;;;x
expedition_to_sicily_title;Expedition of the Thousand;;;;;;;;;;x
expedition_to_sicily_desc;The famed revolutionary Giuseppe Garibaldi has offered to sail with a corps of volunteers to Sicily and begin a war of Italian unification on our behalf.;;;;;;;;;;x
build_panama_canal_2_title;Build Panama Canal;Construire le canal de Panama;Panamakanal bauen;;Construir el Canal de Panamá;;;;;;;;;x
build_panama_canal_2_desc;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it.;Les propositions de construction d'un canal à travers le détroit de Panama remontent probablement à la première découverte de la région. Nulle part ailleurs une bande de terre reliant les continents nord et sud américains n'est aussi étroite qu'à cet endroit et, grâce à l'ingénierie moderne, nous pourrions raccourcir de plusieurs jours les voyages entre les océans Atlantique et Pacifique.;Die Vorschläge für den Bau eines Kanals durch den Isthmus von Panama reichen wahrscheinlich bis zur Entdeckung des Gebiets zurück. Nirgendwo ist die Landverbindung zwischen dem nord- und südamerikanischen Kontinent dünner als hier, und durch den Einsatz modernen Ingenieurswissen könnten wir die Fahrzeit vom Atlantik in den Pazifik um mehrere Tage reduzieren.;;Las propuestas de construcción de un canal a través del Istmo de Panamá probablemente se remonten al primer descubrimiento del área. Se trata del lugar donde la franja de tierra que une los continentes del norte y el sur de América es más fina y, con la ayuda de la ingeniería moderna, podemos recortar en varios días la duración del viaje entre el Atlántico y el Pacífico.;;;;;;;;;x
EVTNAME44650;Panamanian Independence;;;;;;;;;;x
EVTDESC44650;The Panamanians have convinced the builders of the Panama canal to secure their independence from us. If we allow them to secede we will lose both Panama and the canal, but we may be able to take both back by force.;;;;;;;;;;x
EVTOPTA44650;Panama is ours!;;;;;;;;;;x
EVTOPTB44650;Let Panama go free.;;;;;;;;;;x
EVTNAME44651;The Panama Canal;;;;;;;;;;x
EVTDESC44651;We have secured the Panama Canal for ourselves.;;;;;;;;;;x
EVTOPTA44651;Hurrah!;;;;;;;;;;x
EVTNAME35705;Expedition of the Thousand;;;;;;;;;;;x
EVTDESC35705;The legendary revolutionary Giuseppe Garibaldi has landed on our shores with a volunteer force of 1,000 men. He aims to overthrow our rule and establish a unified Italian state.;;;;;;;;;;;x
EVTOPTA35705;We will deal with him.;;;;;;;;;;;x
integrate_the_duchies_title;Integrate the Duchies;;;;;;;;;;;x
integrate_the_duchies_desc;It is time we formally integrated the duchies of Schleswig and Holstein to the Danish crown.;;;;;;;;;;;x
EVTNAME31520;Hungarian Revolution of 1848;;;;;;;;;;;x
EVTDESC31520;The Habsburg Empire is currently racked with liberal rebellions at home while simultaneously fighting the Italian war of Independence in Italy. Caught up in the liberal fervor, our national politicians have begun to push for an independent parliamentary democracy in Hungary.;;;;;;;;;;;x
EVTOPTA31520;Demand independence.;;;;;;;;;;;x
EVTOPTB31520;Maintain the status quo.;;;;;;;;;;;x
EVTNAME31521;Hungarian Revolution of 1848;;;;;;;;;;;x
EVTDESC31521;The diet of Hungary has taken advantage of our recent troubles by declaring independence and establishing the Hungarian Republic. Our previous emperor, Ferdinand I, gave in to their demands of independence, but his successor Franz Joseph I wishes to revoke all concessions and restore order to Hungary.;;;;;;;;;;;x
EVTOPTA31521;We will restore order in Hungary.;;;;;;;;;;;x
EVTOPTB31521;Grant them independence.;;;;;;;;;;;x
EVTNAME31522;Habsburg Victory!;;;;;;;;;;;x
EVTDESC31522;The Hungarian rebellion has been put down and the Empire is saved!;;;;;;;;;;;x
EVTOPTA31522;Hurrah!;;;;;;;;;;;x
EVTNAME31523;Hungarian Victory!;;;;;;;;;;;x
EVTDESC31523;The Hungarian revolution was a success and we have our independence!;;;;;;;;;;;x
EVTOPTA31523;Hurrah!;;;;;;;;;;;x
EVTNAME31524;Dissolution of Austria-Hungary;;;;;;;;;;;x
EVTDESC31524;With none of the Hungarian homeland under our control, we can no longer claim to be Austria-Hungary.;;;;;;;;;;;x
EVTOPTA31524;We didn't need them anyway.;;;;;;;;;;;x
EVTNAME31525;Five Days of Milan & The Republic of San Marco;;;;;;;;;;;x
EVTDESC31525;Coinciding with the liberal revolutions sweeping through Europe, a wave of nationalistic ferver has seized Italy. Italian patriots have ousted the local garrison in Milan and have asked Sardinia Piedmont for support in the Risorgimento (Italian Unification). The Venetians have organized the revolutionary state of the Republic of San Marco and declared independence.;;;;;;;;;;;x
EVTOPTA31525;We will restore order to Italy.;;;;;;;;;;;x
EVTNAME31526;The First Italian War of Independence;;;;;;;;;;;x
EVTDESC31526;Italian patriots in Milan have risen up against their Austrian oppressors and asked us to help them in their fight to unify Italy.;;;;;;;;;;;x
EVTOPTA31526;We will lead the fight!;;;;;;;;;;;x
EVTOPTB31526;Now is not the time.;;;;;;;;;;;x
EVTNAME31527;The First Italian War of Independence;;;;;;;;;;;x
EVTDESC31527;Sardinia Piedmont has accepted the call to arms by the Milanese rebels and now they attempt to liberate all of Lombardia.;;;;;;;;;;;x
EVTOPTA31527;They will reget this!;;;;;;;;;;;x
embrace_slovak_minority_title;Embrace the Slovakian minority;;;;;;;;;;;x
embrace_slovak_minority_desc;It is time to grant equal rights to Slovaks.;;;;;;;;;;;x
austrian_form_south_german_confederation_title;Become The South German Confederation;La Confédération d'Allemagne du sud;Der Süddeutsche Bund;;La Confederación de Alemania del Sur;;;;;;;;;x;;
austrian_form_south_german_confederation_desc;By becoming the South German Federation, you will lose the decisions to become Austria-Hungary and Danubian Federation, as well as losing all cores on currently owned non-Germanic/Czech lands.;;;;;;;;;x;;
form_danubian_federation_title;Form the Danubian Federation;;;;;;;;;;;x
form_danubian_federation_desc;A new notion has arisen in our country -- one of extending the rights currently enjoyed by the Hungarians to the other Danubian cultures. We cannot, after all, expect that our nation will be able to peacefully continue on with two cultures dominating so many others. We could unite our cultures into a larger and more peaceful federation of the Danube.;;;;;;;;;;;x
form_somalia_title;Form Somalia;;;;;;;;;;;x
form_somalia_desc;We have united the Somali tribes along the coast of the Horn of Africa and can now claim the rightful throne of Somalia.;;;;;;;;;;;x
EVTNAME44701;The Siamese-Vietnamese War;;;;;;;;;;;x
EVTDESC44701;In 1834, Vietnamese Emperor Minh Mang installed Princess Ang Mey to rule Cambodia as a puppet queen regent. Recent discontent among the Khmer against Vietnamese rule provides us with the opportunity to support Prince Ang Duong's installation as our puppet King of Cambodia.;;;;;;;;;;;x
EVTOPTA44701;Support Prince Ang Duong.;;;;;;;;;;;x
EVTOPTB44701;This does not concern us.;;;;;;;;;;;x
EVTNAME44702;The Siamese-Vietnamese War;;;;;;;;;;;x
EVTDESC44702;The Siamese have sent an invasion force to oust our regency in Cambodia and support Prince Dang Duong's claim to the Cambodian throne as their puppet.;;;;;;;;;;;x
EVTOPTA44702;We will crush them and make Cambodia another province of Vietnam.;;;;;;;;;;;x
EVTOPTB44702;Give up control of Cambodia.;;;;;;;;;;;x
integrate_cambodia_title;Integrate Cambodia;;;;;;;;;;;x
integrate_cambodia_desc;We can incorporate Cambodia as an province of $COUNTRY$.;;;;;;;;;;;x
integrate_laos_title;Integrate Laos;;;;;;;;;;;x
integrate_laos_desc;We can incorporate Laos as an province of $COUNTRY$.;;;;;;;;;;;x
embrace_the_lao_title;Embrace the Lao;;;;;;;;;;;x
embrace_the_lao_desc;It is time for us to grant equal rights to the Lao.;;;;;;;;;;;x
invade_cochinchina_title;Intervene in Cochinchina;;;;;;;;;;;x
invade_cochinchina_desc;Recent atrocities committed against catholic missionaries by Vietnam have given us a casus belli for a punitive expedition in Cochinchina.;;;;;;;;;;;x
establish_cambodian_protectorate_title;Establish Cambodian Protectorate;;;;;;;;;;;x
establish_cambodian_protectorate_desc;Fearful of being annexed by their historical rivals, the Cambodians have asked us to establish a protectorate over them.;;;;;;;;;;;x
establish_vietnamese_protectorate_title;Establish Vietnamese Protectorate;;;;;;;;;;;x
establish_vietnamese_protectorate_desc;We can manufacture a border dispute and use it as a pretext for an invasion of all of Vietnam.;;;;;;;;;;;x
secure_laos_title;Secure Laos;;;;;;;;;;;x
secure_laos_desc;We can secure Laos through an unequal treaty with its current owner.;;;;;;;;;;;x
secure_cambodia_title;Secure Cambodia;;;;;;;;;;;x
secure_cambodia_desc;We can secure the rest of Cambodia through an unequal treaty with its current owner.;;;;;;;;;;;x
secure_malaya_title;Secure Malaya;;;;;;;;;;;x
secure_malaya_desc;We can secure the rest of Malaya through an unequal treaty with its current owner.;;;;;;;;;;;x
conquest_of_borneo_title;Conquest of Borneo;;;;;;;;;;;x
conquest_of_borneo_desc;Recent territorial disputes between our colony in Borneo and the neighboring kingdoms have given us a casus belli to invade them.;;;;;;;;;;;x
EVTNAME35920;Dutch Punitive Expedition;;;;;;;;;;;x
EVTDESC35920;The perfidious Dutch have broken their treaties of friendship with us and launched an invasion of our lands.;;;;;;;;;;;x
EVTOPTA35920;We will drive back the white devils!;;;;;;;;;;;x
end_lanfang_title;End the Lanfang Republic;;;;;;;;;;;x
end_lanfang_desc;It is time we expanded our influence in Pontiak by ending the Lanfang Republic.;;;;;;;;;;;x
end_the_javanese_sultanates_title;End the Javanese Sultanates;;;;;;;;;;;x
end_the_javanese_sultanates_desc;The Sultanates of Yogyakarta and Surakarta have long been under our protection. It would be in our best interests to convince them to come under our direct rule, so we might bring civilization to their people more effectively, and so that we might secure their lands from other powers.;;;;;;;;;;;x
the_short_declaration_title;The Short Declaration;;;;;;;;;;;x
the_short_declaration_desc;The Short Declaration was short and brief because it contrasted with the "long" contracts that were earlier concluded between the Netherlands Indies government and some seventeen so-called self-governing lands. The latter were left under the charge of rulers who were empowered to deal with legislative and administrative matters pertaining to their territories, but they had to ensure that obligations to the Netherlands Indies government were met. The long contracts defined the limits of the competency of both rulers and the Netherlands Indies government. By issuing the Short Declaration, we will declare these contracts null and void and we will bring the Moluccan Islands and the Siak Sultanate under our direct control.;;;;;;;;;;;x
subjugation_of_sulawesi_title;Subjugate Sulawesi;;;;;;;;;;;x
subjugation_of_sulawesi_desc;It is time we brought the rest of Sulawesi under our control.;;;;;;;;;;;x
the_aceh_question_title;The Aceh Question;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_aceh_question_desc;For much of the 19th century, Aceh's independence had been guaranteed by the Anglo-Dutch Treaty of 1824 and its status as a protectorate of the Ottoman Empire since the 16th century. Following the opening of the Suez Canal, the trade routes shifted and we are now in a position to strike a deal with the civilized protectors of the Aceh: allow us a free hand within their sphere of influence in Maritime Southeast Asia while we also take the responsibility to fight piracy in the region.;;;;;;;;;;;;x
bali_expedition_title;Expedition to Bali;;;;;;;;;;;;x
bali_expedition_desc;The Bali sultanate has managed to maintain a independent status despite our numerous punitive expeditions against it. It is time we launched a final campaign to bring Bali under our rule.;;;;;;;;;;;;x
EVTNAME44710;The White Raja;;;;;;;;;;;;x
EVTDESC44710;British adventurer James Brooke had previously assisted us in putting down a rebellion, and in return the Sultan had given him governership over the province of Kuching. James styled himself the White Raja, and founded the Sarawak dynasty from his new seat of power in Kuching.;;;;;;;;;;;;x
EVTOPTA44710;Continue as Brunei.;;;;;;;;;;;;x
EVTOPTB44710;Play as Sarawak.;;;;;;;;;;;;x
north_borneo_protectorate_title;Establish North Borneo Protectorate;;;;;;;;;;;;x
north_borneo_protectorate_desc;The rulers of Northern Borneo have offered to become protectorates under our administration.;;;;;;;;;;;;x
EVTNAME36973;The North Borneo Protectorate;;;;;;;;;;;;x
EVTDESC36973;Britain has approached us with an offer of protection.;;;;;;;;;;;;x
EVTOPTA36973;We accept.;;;;;;;;;;;;x
EVTOPTB36973;We refuse.;;;;;;;;;;;;x
federated_malay_states_title;Form the Federated Malay States;;;;;;;;;;;;x
federated_malay_states_desc;The Federated Malay States was a federation of four protected states in the Malay Peninsula—Selangor, Perak, Negeri Sembilan and Pahang—established by the British government in $YEAR$.;;;;;;;;;;;;x
EVTNAME36974;The Federated Malay States;;;;;;;;;;;;x
EVTDESC36974;Britain has approached us with an offer to join the Federated Malay States.;;;;;;;;;;;;x
EVTOPTA36974;We accept.;;;;;;;;;;;;x
EVTOPTB36974;We refuse.;;;;;;;;;;;;x
EVTNAME36975;Renew British Indian Alliance;;;;;;;;;;;;x
EVTDESC36975;We should renew our alliance with the Raj.;;;;;;;;;;;;x
EVTOPTA36975;OK.;;;;;;;;;;;;x
EVTNAME36980;Persian Occupation of Herat;;;;;;;;;;;;x
EVTDESC36980;The Shah of Iran has occupied the Emirate of Herat. This is a grave violation of a previous Anglo-Persian treaty that prohibited them from interfering in the interal affairs of Herat. What shall we do?;;;;;;;;;;;;x
EVTOPTA36980;Liberate Herat.;;;;;;;;;;;;x
EVTOPTB36980;Do not interfere.;;;;;;;;;;;;x
EVTNAME36981;Britain Guarantees Herati Independence;;;;;;;;;;;;x
EVTDESC36981;The British have declared war on us with the goal of restoring the independence of the Emirate of Herat.;;;;;;;;;;;;x
EVTOPTA36981;English devils!;;;;;;;;;;;;x
EVTNAME36982;Britain Backs Down;;;;;;;;;;;;x
EVTDESC36982;The British have renounced their support of Herat and will not interfere with our occupation of the region.;;;;;;;;;;;;x
EVTOPTA36982;They have come to their senses.;;;;;;;;;;;;x
EVTNAME36983;Afghan Herat;;;;;;;;;;;;x
EVTDESC36983;The Emir of Afghanistan has asked us for permission to conquer the Emirate of Herat. It may be in our interest to have Herat under the control of a friendly Afghanistan rather than the Russians or Persians.;;;;;;;;;;;;x
EVTOPTA36983;Do not interfere.;;;;;;;;;;;;x
EVTOPTB36983;Do not let them take Herat.;;;;;;;;;;;;x
EVTNAME36984;Britain Agrees;;;;;;;;;;;;x
EVTDESC36984;The British foreign office has agreed to not interfere in our annexation of Herat.;;;;;;;;;;;;x
EVTOPTA36984;Thank Allah.;;;;;;;;;;;;x
EVTNAME36985;Britain Refuses;;;;;;;;;;;;x
EVTDESC36985;The British foreign office has not agreed to let us take Herat.;;;;;;;;;;;;x
EVTOPTA36985;Invade anyway.;;;;;;;;;;;;x
EVTOPTB36985;Back down.;;;;;;;;;;;;x
madrid_protocol_title;The Madrid Protocol;;;;;;;;;;;;x
madrid_protocol_desc;The Madrid Protocol of $YEAR$ is an agreement between the great powers to recognise the sovereignty of $COUNTRY$ over the Sulu Archipelago as well as the limit of $COUNTRY_ADJ$ influence in the region. Under the agreement, $COUNTRY$ relinquishes all claim to Borneo.;;;;;;;;;;;;x
EVTNAME37720;The Madrid Protocol;;;;;;;;;;;;x
EVTDESC37720;Spain has come to control the Sulu Sultunate, and has given up claims to the former Sultanate's lands in North Borneo. They have offered them to us in exchange for recognizing their claims on the Sulu islands.;;;;;;;;;;;;x
EVTOPTA37720;We will accept the offer.;;;;;;;;;;;;x
EVTOPTB37720;We have no need of North Borneo.;;;;;;;;;;;;x
EVTNAME35924;The Jambi Sultanate;;;;;;;;;;;;x
EVTDESC35924;In the past, minor conflicts with the Dutch who were well established in Palembang, meant the Dutch increasingly felt the need to control the actions of Jambi. They coerced Sultan Facharudin to agree to greater Dutch presence in the region and control over trade, although the sultanate remained nominally independent. In $YEAR$ the Dutch, apparently concerned over the risk of competition for control from other foreign powers, started to draw plans to invade Jambi from their other Indonesian colonies.;;;;;;;;;;;;x
EVTOPTA35924;The Jambi must be brought into the fold.;;;;;;;;;;;;x
EVTNAME35925;The Banjarmasin War;;;;;;;;;;;;x
EVTDESC35925;A succession crisis in the Sultanate of Bandjar has erupted into an open rebellion against Dutch rule in Kalimantan. The rebels have been committing numerous atrocities against Europeans and in $YEAR$, the rebels massacred all Europeans at the Julia Hermina coal mine in Kalangan.;;;;;;;;;;;;x
EVTOPTA35925;They will pay for this!;;;;;;;;;;;;x
EVTNAME35930;Departure of the Dutch;;;;;;;;;;;;x
EVTDESC35930;Waning Dutch influence over our neighbors has given us an opportunity to expel them from our country too.;;;;;;;;;;;;x
EVTOPTA35930;Goodbye colonizers!;;;;;;;;;;;;x
EVTNAME35931;Administrators Expelled From $FROMCOUNTRY$;;;;;;;;;;;;x
EVTDESC35931;$FROMCOUNTRY$ took advantage of our recent retreat from their neighboring territory to declare their independence from our overseas colonies.;;;;;;;;;;;;x
EVTOPTA35931;Damn!;;;;;;;;;;;;x
EVTNAME90840;The Panthay Rebellion;;;;;;;;;;;;x
EVTDESC90840;A massacre of Muslims organized by a Qing Manchu official in Kunming has sparked a province-wide multi-ethnic insurgency. In Dali City in western Yunnan, an independent Muslim kingdom has been established by Du Wenxiu, who has styled himself the "Sultan of Dali".;;;;;;;;;;;;x
EVTOPTA90840;Crush them!;;;;;;;;;;;;x
EVTNAME90841;The Dungan Revolt of $YEAR$;;;;;;;;;;;;x
EVTDESC90841;A succession of riots among the muslim Hui population in Xian has turned into full blown rebellion. The revolt quickly spread through the rest of Shaanxi and Gansu, but fortunately for us local forces have managed to kill and expel most of Hui from these lands. However, news of further planned ethnic cleansing against Muslims has reached Xinjiang province, causing the muslims there to declare independence from Qing rule.;;;;;;;;;;;;x
EVTOPTA90841;Crush them!;;;;;;;;;;;;x
EVTNAME90842;Dungan Rebellion of $YEAR$;;;;;;;;;;;;x
EVTDESC90842;Two rival sufi orders in Qinghai province had recently come to use the Qing legal system to try and settle their dispute, however the judge presiding over the case decided to not issue a ruling. As a result, the two groups resorted to violence against each other. A daotai was sent by the Qing to crush the perpetrators of the violence, which ended in several deaths. This led the involved parties in the dispute to rebel against the Qing and start the second Dungan rebellion.;;;;;;;;;;;;x
EVTOPTA90842;Crush them!;;;;;;;;;;;;x
irish_famine_aid_title;Help the Irish;;;;;;;;;;;;x
irish_famine_aid_desc;Until now, the government has maintained a strictly laissez-faire approach to the ongoing famine in Ireland. With the famine worsening however, critics are starting to demand a more direct approach to solve the crisis.;;;;;;;;;;;;x
annex_india_title;Annex the East India Company;;;;;;;;;;;;x
annex_india_desc;Revoke the autonomy of the East India Company and rule India directly.;;;;;;;;;;;;x
annex_canada_title;Annex the Province of Canada;;;;;;;;;;;;x
annex_canada_desc;Revoke the autonomy of the Province of Canada and rule Canada directly.;;;;;;;;;;;;x
annex_south_africa_title;Annex Cape Colony;;;;;;;;;;;;x
annex_south_africa_desc;Revoke the autonomy of Cape Colony and rule South Africa directly.;;;;;;;;;;;;x
annex_australia_title;Annex Australia;;;;;;;;;;;;x
annex_australia_desc;Revoke the autonomy of the  Australi and rule Australia directly.;;;;;;;;;;;;x
annex_new_zealand_title;Annex New Zealand;;;;;;;;;;;;x
annex_new_zealand_desc;Revoke the autonomy of the New Zealand and rule New Zealand directly.;;;;;;;;;;;;x
form_poland_title;Form Poland;;;;;;;;;;;;x
form_poland_desc;We have reclaimed the ancient lands of Congress Poland and can now declare ourselves the rightful successor to the kingdom of Poland.;;;;;;;;;;;;x
form_plc_title;Reform the Polish-Lithuanian Commonwealth;;;;;;;;;;;;x
form_plc_desc;We have defeated our bitter enemies that carved us up a century ago and now there is nothing stopping us from reviving the Polish-Lithuanian Commonwealth.;;;;;;;;;;;;x
kommandos;Kommandos;;;;;;;;;;;;x
kommandos_desc;In times of war, each town was responsible for raising a "Kommando" force of militia for self defense. After the Great Trek, enlistment in a local Kommando became mandatory for all able bodied men between the ages of 16 and 60.;;;;;;;;;;;;x
nieuwe_republiek_title;The Nieuwe Republiek;;;;;;;;;;;;x
nieuwe_republiek_desc;A group of Boer settlers have migrated into the recently acquired Zululand and wish to create a new Boer Republic.;;;;;;;;;;;;x
graaff_reinet_title;Reclaim Graaff Reinet;;;;;;;;;;;;x
graaff_reinet_desc;The territory of Eastern Cape was the starting point of the Great Trek and once belonged to the Boer Republic of Graaff Reinet. Now that we have retaken Eastern Cape, it is time to re-establish a Boer presence in the area.;;;;;;;;;;;;x
claim_south_africa_title;Liberate South Africa;;;;;;;;;;;;x
claim_south_africa_desc;Now that we have united the remaining Boer Republics and subdued the Zulus, we can liberate the rest of Cape Colony that was stolen from us by the British.;;;;;;;;;;;;x
EVTNAME44652;Dissolution of the Union;;;;;;;;;;;;x
EVTDESC44652;With the provinces of Costa Rica, Nicaragua, Honduras, and El Salvador having declared independence, the Federal Republic of Central America is no more.;;;;;;;;;;;;x
EVTOPTA44652;Oh what could have been.;;;;;;;;;;;;x
EVTNAME44804;The Battle of San Jacinto;;;;;;;;;;;;x
EVTDESC44804;General Santa Anna has been captured following his defeat at San Jacinto, whereupon he immediately negotiated the withdrawal of all Mexican forces from Texas in exchange for his safe return to Mexico. The government in Mexico City is debating whether to agree to the terms of surrender or continue the war.;;;;;;;;;;;;x
EVTOPTA44804;Continue the war and restore order to Texas.;;;;;;;;;;;;x
EVTOPTB44804;Honor the surrender and recognize the independence of Texas.;;;;;;;;;;;;x
EVTNAME44805;La Reforma;;;;;;;;;;;;x
EVTDESC44805;The reign of dictator Antonio López de Santa Anna was marked by a series of disastrous wars and political scandals that brought Mexico to the brink of ruin. In $YEAR$, a group of liberal politicians and disaffected generals succeeded in ousting Santa Anna from power and establishing a liberal democracy.;;;;;;;;;;;;x
EVTOPTA44805;¡Viva Mexico!;;;;;;;;;;;;x
EVTNAME44806;The Republic of Yucatán;;;;;;;;;;;;x
EVTDESC44806;Capitalizing on our recent loss of Texas and citing greivances against the Mexican Centralist government, a federal captain by the name of Santiago Imán has proclaimed an independent republic in the Yucatán peninsula.;;;;;;;;;;;;x
EVTOPTA44806;We restore order in Yucatán.;;;;;;;;;;;;x
EVTOPTB44806;We fight for the independence of Yucatán.;;;;;;;;;;;;x
1857_constitution_title;Adopt the Constitution of 1857;;;;;;;;;;;;x
1857_constitution_desc;The Constitution of 1857 was the liberal constitution promulgated in 1857 by Constituent Congress of Mexico during the presidency of Ignacio Comonfort. The constitution established individual rights, including universal male suffrage, and others such as freedom of speech, freedom of conscience, freedom of the press, freedom of assembly, and the right to bear arms. It also reaffirmed the abolition of slavery, debtors' prisons, and all forms of cruel and unusual punishment such as the death penalty. The constitution was designed to guarantee a weak central government by federalism and created a strong national congress, an independent judiciary, and a weak executive to prevent a dictatorship. Liberal ideology meant the constitution emphasized private property of individuals and sought to abolish ownership by corporate entities, the Catholic Church and by indigenous communities, incorporating the legal thrust of the Lerdo Law into the constitution.;;;;;;;;;;;;x
EVTNAME44820;Destiny Manifested;;;;;;;;;;;;x
EVTDESC44820;We have finally fulfilled our destiny as masters of North America.;;;;;;;;;;;;x
EVTOPTA44820;From sea to shining sea.;;;;;;;;;;;;x
refute_manifest_destiny_title;Refute Manifest Destiny;;;;;;;;;;;;;
refute_manifest_destiny_desc;The American claims to our frontier have proven to be little more than empty air and bluster. Those lands belong to us, and no other.;;;;;;;;;;;;;
reclaim_uca_title;Reclaim Central America;;;;;;;;;;;;;
reclaim_uca_desc;The provinces of Central America were briefly absorbed by the first Empire of Mexico from 1822-1823, but the abolition of the monarchy lead the National Constituent Assembly to allow it's members to decide their own fate. On July 1, 1823, the Congress of Central America declared independence from Spain, Mexico, and any other foreign nation. It is time we rectified the mistake of the first Republic and restored order to Central America.;;;;;;;;;;;;;
texan_manifest_destiny_title;Manifest Destiny;;;;;;;;;;;;;
texan_manifest_destiny_desc;To bring civilization from coast to shining coast has always been the grand mission of our lone star republic. Remember the Alamo!;;;;;;;;;;;;;
mexican_manifest_destiny_title;Fulfill Mexican Manifest Destiny;;;;;;;;;;;;;
mexican_manifest_destiny_desc;The Americans are not the only ones with a destiny to be made manifest. It is time we gave them a taste of their own medicine and take everything west of the Mississippi River.;;;;;;;;;;;;;
philippines_n_cuba_title;Retake Spanish Colonies;;;;;;;;;;;;;
philippines_n_cuba_desc;Having secured a dominant position in North America after defeating the United States, it is time to venture outside the continent and conquer the last remaining strongholds of Spanish colonialism in the Philippines and Caribbean.;;;;;;;;;;;;;
the_alamo;Remember the Alamo!;;;;;;;;;;;;x
the_alamo_desc;The heroic last stand of the Texan defenders of the Alamo serves as a rallying cry for Texans everywhere in their fight for independence.;;;;;;;;;;;;x
EVTNAME16001;The American Civil War;;;;;;;;;;;;x
EVTDESC16001;Confederate forces have opened fire on federal forces at Fort Sumter, and in response president Lincoln has ordered a full mobilization of the army. The American Civil War has officially begun.;;;;;;;;;;;;x
